# subscribed links TSV file

type	HousingKeywords	name	category	cities	isrent	issell	rentline	sellline
type	HousingCity	name	hotrent1	hotrent2	hotrent3	hotsell1	hotsell2	hotsell3	rentnum	tenantnum	sellnum
type	HousingDistrict	city	name	hotrent1	hotrent2	hotrent3	hotsell1	hotsell2	hotsell3	rentnum	tenantnum	sellnum
type	HousingNeighborhood	city	district	name	relatedrent1	relatedrent2	relatedrent3	relatedsell1	relatedsell2	relatedsell3	rentnum	tenantnum	sellnum

type	HousingHotCities	city1	city2	city3	city4	city5	city6	city7	city8	city9	city10	city11	city12	city13	city14

data	HousingHotCities	HHC001	北京	上海	广州	深圳	南京	重庆	天津	沈阳	成都	哈尔滨	苏州	杭州	武汉	青岛

data	HousingKeywords	HK000	房屋信息	出租	HHC001	HK000	HK000	HK000	HK000	房屋	房屋信息	房子	房子信息	看房	住房	找房子
data	HousingKeywords	HK001	租房	出租	HHC001	HK001		HK001		租房	求租	出租	出租房	租赁	租房信息	租屋	短租房	短期租房	房屋出租	出租房屋	房屋租赁	租房网	租房信息网	房屋求租	求租房屋	日租房	出租房源
data	HousingKeywords	HK002	找合租	合租	HHC001			HK002		合租	合租房	找合租	合租房源
data	HousingKeywords	HK003	二手房	出售	HHC001				HK003	二手房	卖房	卖屋	售房	售屋	二手房信息	2手房	2手房信息	找二手房	二手房网	二手房信息网	出售房源	二手房源	二手房房源
data	HousingNeighborhood	HN03334	北京	海淀区	东湖湾	HN02899	HN02360	HN02619	HN02899	HN02360	HN02464	154	0	2694	北京东湖湾	北京海淀东湖湾	北京海淀区东湖湾	北京市东湖湾	北京市海淀东湖湾	北京市海淀区东湖湾	东湖湾	海淀东湖湾	海淀区东湖湾
data	HousingNeighborhood	HN07172	西安	碑林区	伞塔路	HN07161	HN07173	HN07158	HN07161	HN07156	HN07173	201	5	425	西安伞塔路	西安碑林伞塔路	西安碑林区伞塔路	西安市伞塔路	西安市碑林伞塔路	西安市碑林区伞塔路	伞塔路	碑林伞塔路	碑林区伞塔路
data	HousingNeighborhood	HN06754	珠海		北欧森林	HN06805	HN06800	HN06756	HN06805	HN06800	HN06756	577	0	380	珠海北欧森林	珠海市北欧森林	北欧森林
data	HousingNeighborhood	HN04890	广州	海珠区	敦和路	HN04904	HN04888	HN04893	HN04904	HN04888	HN04893	107	10	141	广州敦和路	广州海珠敦和路	广州海珠区敦和路	广州市敦和路	广州市海珠敦和路	广州市海珠区敦和路	敦和路	海珠敦和路	海珠区敦和路
data	HousingNeighborhood	HN07296	郑州		紫荆山路	HN07265	HN07268	HN07323	HN07265	HN07268	HN07270	402	74	1513	郑州紫荆山路	郑州市紫荆山路	紫荆山路
data	HousingNeighborhood	HN05362	杭州	下城区	现代雅苑	HN05389	HN05397	HN05392	HN05389	HN05365	HN05392	401	33	688	杭州现代雅苑	杭州下城区现代雅苑	杭州下城现代雅苑	杭州市现代雅苑	杭州市下城区现代雅苑	杭州市下城现代雅苑	现代雅苑	下城区现代雅苑	下城现代雅苑
data	HousingNeighborhood	HN05776	济南	历城区	历下实验小学	HN05803	HN05799	HN05795	HN05803	HN05799	HN05795	5	0	111	济南历下实验小学	济南历城历下实验小学	济南历城区历下实验小学	济南市历下实验小学	济南市历城历下实验小学	济南市历城区历下实验小学	历下实验小学	历城历下实验小学	历城区历下实验小学
data	HousingNeighborhood	HN07110	苏州		干将西路	HN07088	HN07150	HN07142	HN07088	HN07142	HN07150	2115	99	1064	苏州干将西路	苏州市干将西路	干将西路
data	HousingNeighborhood	HN03819	南京	栖霞区	栖霞	HN03821	HN03816	HN03841	HN03821	HN03816	HN03841	1571	394	1639	南京栖霞	南京栖霞区栖霞	南京栖霞栖霞	南京市栖霞	南京市栖霞区栖霞	南京市栖霞栖霞	栖霞	栖霞区栖霞	栖霞栖霞
data	HousingNeighborhood	HN02642	北京	朝阳区	白领家园	HN02842	HN02838	HN02904	HN02842	HN02838	HN03587	441	20	1713	北京白领家园	北京朝阳白领家园	北京朝阳区白领家园	北京市白领家园	北京市朝阳白领家园	北京市朝阳区白领家园	白领家园	朝阳白领家园	朝阳区白领家园
data	HousingNeighborhood	HN00466	上海	杨浦区	武川路	HN00437	HN00459	HN00421	HN00437	HN00935	HN00459	49	46	176	上海武川路	上海杨浦武川路	上海杨浦区武川路	上海市武川路	上海市杨浦武川路	上海市杨浦区武川路	武川路	杨浦武川路	杨浦区武川路
data	HousingNeighborhood	HN00688	上海	浦东新区	钱江大厦	HN00818	HN00724	HN00816	HN00724	HN00818	HN00816	90	0	110	上海钱江大厦	上海浦东新区钱江大厦	上海浦东钱江大厦	上海市钱江大厦	上海市浦东新区钱江大厦	上海市浦东钱江大厦	钱江大厦	浦东新区钱江大厦	浦东钱江大厦
data	HousingNeighborhood	HN05042	成都		中央花园	HN05102	HN05051	HN05183	HN05102	HN05183	HN05051	566	133	1042	成都中央花园	成都市中央花园	中央花园
data	HousingNeighborhood	HN01218	上海	闸北区	中兴路	HN01251	HN00916	HN01224	HN00916	HN01258	HN01224	217	81	505	上海中兴路	上海闸北中兴路	上海闸北区中兴路	上海市中兴路	上海市闸北中兴路	上海市闸北区中兴路	中兴路	闸北中兴路	闸北区中兴路
data	HousingNeighborhood	HN03931	南京	鼓楼区	湖南路	HN03942	HN03849	HN03918	HN03942	HN03849	HN03907	3357	265	2951	南京湖南路	南京鼓楼湖南路	南京鼓楼区湖南路	南京市湖南路	南京市鼓楼湖南路	南京市鼓楼区湖南路	湖南路	鼓楼湖南路	鼓楼区湖南路
data	HousingNeighborhood	HN00315	上海	徐汇区	漕溪北路	HN00294	HN00280	HN00272	HN00294	HN00280	HN00339	1513	184	2395	上海漕溪北路	上海徐汇区漕溪北路	上海徐汇漕溪北路	上海市漕溪北路	上海市徐汇区漕溪北路	上海市徐汇漕溪北路	漕溪北路	徐汇区漕溪北路	徐汇漕溪北路
data	HousingNeighborhood	HN06789	珠海		钰海山庄	HN06805	HN06800	HN06798	HN06805	HN06798	HN06800	813	3	679	珠海钰海山庄	珠海市钰海山庄	钰海山庄
data	HousingNeighborhood	HN04795	广州	天河区	广园东路	HN04683	HN04921	HN04712	HN04921	HN04683	HN04712	180	14	325	广州广园东路	广州天河区广园东路	广州天河广园东路	广州市广园东路	广州市天河区广园东路	广州市天河广园东路	广园东路	天河区广园东路	天河广园东路
data	HousingNeighborhood	HN04804	广州	天河区	棠东	HN04803	HN04683	HN04929	HN04683	HN04758	HN04815	3565	90	54	广州棠东	广州天河区棠东	广州天河棠东	广州市棠东	广州市天河区棠东	广州市天河棠东	棠东	天河区棠东	天河棠东
data	HousingNeighborhood	HN04877	广州	海珠区	雅郡花园	HN04904	HN04683	HN04777	HN04904	HN04683	HN04777	46	0	148	广州雅郡花园	广州海珠雅郡花园	广州海珠区雅郡花园	广州市雅郡花园	广州市海珠雅郡花园	广州市海珠区雅郡花园	雅郡花园	海珠雅郡花园	海珠区雅郡花园
data	HousingNeighborhood	HN06295	深圳	福田区	梅山小学	HN06673	HN06181	HN06438	HN06673	HN06438	HN06181	16	0	59	深圳梅山小学	深圳福田区梅山小学	深圳福田梅山小学	深圳市梅山小学	深圳市福田区梅山小学	深圳市福田梅山小学	梅山小学	福田区梅山小学	福田梅山小学
data	HousingNeighborhood	HN01956	北京	宣武区	红莲小区	HN01989	HN02004	HN01796	HN01989	HN01796	HN02004	20	11	47	北京红莲小区	北京宣武区红莲小区	北京宣武红莲小区	北京市红莲小区	北京市宣武区红莲小区	北京市宣武红莲小区	红莲小区	宣武区红莲小区	宣武红莲小区
data	HousingNeighborhood	HN03452	北京	海淀区	远大路	HN03335	HN03424	HN02990	HN03335	HN02990	HN03424	685	358	559	北京远大路	北京海淀远大路	北京海淀区远大路	北京市远大路	北京市海淀远大路	北京市海淀区远大路	远大路	海淀远大路	海淀区远大路
data	HousingNeighborhood	HN04691	广州	从化市	新开							1397	12	55	广州新开	广州从化新开	广州从化市新开	广州市新开	广州市从化新开	广州市从化市新开	新开	从化新开	从化市新开
data	HousingNeighborhood	HN06591	深圳	罗湖区	华丽路	HN06631	HN06580	HN06607	HN06631	HN06580	HN06629	42	15	53	深圳罗湖区华丽路	深圳华丽路	深圳罗湖华丽路	深圳市罗湖区华丽路	深圳市华丽路	深圳市罗湖华丽路	罗湖区华丽路	华丽路	罗湖华丽路
data	HousingNeighborhood	HN00756	上海	浦东新区	博山东路	HN00877	HN00865	HN00790	HN00877	HN00027	HN00865	264	30	1097	上海博山东路	上海浦东新区博山东路	上海浦东博山东路	上海市博山东路	上海市浦东新区博山东路	上海市浦东博山东路	博山东路	浦东新区博山东路	浦东博山东路
data	HousingNeighborhood	HN00817	上海	浦东新区	浦东国际机场	HN00294	HN00877	HN01389	HN00877	HN00294	HN01389	31	0	447	上海浦东国际机场	上海浦东新区浦东国际机场	上海浦东浦东国际机场	上海市浦东国际机场	上海市浦东新区浦东国际机场	上海市浦东浦东国际机场	浦东国际机场	浦东新区浦东国际机场	浦东浦东国际机场
data	HousingNeighborhood	HN01170	上海	闵行区	莘庄工业区	HN00294	HN00314	HN01174	HN00294	HN01174	HN01189	23	35	33	上海莘庄工业区	上海闵行莘庄工业区	上海闵行区莘庄工业区	上海市莘庄工业区	上海市闵行莘庄工业区	上海市闵行区莘庄工业区	莘庄工业区	闵行莘庄工业区	闵行区莘庄工业区
data	HousingNeighborhood	HN01973	北京	宣武区	南纬路	HN02066	HN02003	HN02067	HN02003	HN02066	HN02067	39	0	83	北京南纬路	北京宣武区南纬路	北京宣武南纬路	北京市南纬路	北京市宣武区南纬路	北京市宣武南纬路	南纬路	宣武区南纬路	宣武南纬路
data	HousingNeighborhood	HN05265	日照		舒斯贝尔花园							24	1	273	日照舒斯贝尔花园	日照市舒斯贝尔花园	舒斯贝尔花园
data	HousingNeighborhood	HN00831	上海	浦东新区	牟平路	HN00877	HN01389	HN00874	HN00877	HN01389	HN00874	131	42	256	上海牟平路	上海浦东新区牟平路	上海浦东牟平路	上海市牟平路	上海市浦东新区牟平路	上海市浦东牟平路	牟平路	浦东新区牟平路	浦东牟平路
data	HousingNeighborhood	HN04632	宁波	海曙区	解放南路							55	5	40	宁波解放南路	宁波海曙区解放南路	宁波海曙解放南路	宁波市解放南路	宁波市海曙区解放南路	宁波市海曙解放南路	海曙区解放南路	海曙解放南路
data	HousingNeighborhood	HN05515	杭州	西湖区	梅苑阁	HN05568	HN05506		HN05568	HN05506		12	0	80	杭州梅苑阁	杭州西湖梅苑阁	杭州西湖区梅苑阁	杭州市梅苑阁	杭州市西湖梅苑阁	杭州市西湖区梅苑阁	梅苑阁	西湖梅苑阁	西湖区梅苑阁
data	HousingNeighborhood	HN03656	北京	通州区	司空小区	HN03735	HN03653	HN03670	HN03735	HN03653	HN03670	25	15	19	北京司空小区	北京通州司空小区	北京通州区司空小区	北京市司空小区	北京市通州司空小区	北京市通州区司空小区	司空小区	通州司空小区	通州区司空小区
data	HousingNeighborhood	HN06787	珠海		金色九洲	HN06805	HN06800	HN06798	HN06805	HN06798	HN06800	185	4	3	珠海金色九洲	珠海市金色九洲	金色九洲
data	HousingNeighborhood	HN00416	上海	杨浦区	上海大花园	HN00440	HN00449		HN00440	HN00449		136	13	450	上海上海大花园	上海杨浦上海大花园	上海杨浦区上海大花园	上海市上海大花园	上海市杨浦上海大花园	上海市杨浦区上海大花园	上海大花园	杨浦上海大花园	杨浦区上海大花园
data	HousingNeighborhood	HN05050	成都		双楠名城	HN05122			HN05122			74	1	477	成都双楠名城	成都市双楠名城	双楠名城
data	HousingNeighborhood	HN04648	宁波	鄞州区	钱湖北路	HN04639	HN04635		HN04639	HN04635		55	28	331	宁波钱湖北路	宁波鄞州钱湖北路	宁波鄞州区钱湖北路	宁波市钱湖北路	宁波市鄞州钱湖北路	宁波市鄞州区钱湖北路	钱湖北路	鄞州钱湖北路	鄞州区钱湖北路
data	HousingNeighborhood	HN05812	济南	天桥区	水屯路	HN05790	HN05808		HN05790	HN05808		217	65	1079	济南水屯路	济南天桥水屯路	济南天桥区水屯路	济南市水屯路	济南市天桥水屯路	济南市天桥区水屯路	水屯路	天桥水屯路	天桥区水屯路
data	HousingNeighborhood	HN07245	郑州		丰庆路	HN07242	HN07254	HN07262	HN07242	HN07254	HN07267	1493	28	10517	郑州丰庆路	郑州市丰庆路	丰庆路
data	HousingNeighborhood	HN04411	天津	河北区	江都路	HN04417	HN04416	HN04415	HN04417	HN04374	HN04416	767	19	2362	天津江都路	天津河北江都路	天津河北区江都路	天津市江都路	天津市河北江都路	天津市河北区江都路	江都路	河北江都路	河北区江都路
data	HousingNeighborhood	HN05568	杭州	西湖区	莫干山路	HN05556	HN05557	HN05558	HN05401	HN05556	HN05558	1566	55	3013	杭州莫干山路	杭州西湖莫干山路	杭州西湖区莫干山路	杭州市莫干山路	杭州市西湖莫干山路	杭州市西湖区莫干山路	莫干山路	西湖莫干山路	西湖区莫干山路
data	HousingNeighborhood	HN00568	上海	浦东新区	市政大楼	HN00877	HN00724	HN00784	HN00877	HN00724	HN00784	216	10	92	上海市政大楼	上海浦东新区市政大楼	上海浦东市政大楼	上海市市政大楼	上海市浦东新区市政大楼	上海市浦东市政大楼	市政大楼	浦东新区市政大楼	浦东市政大楼
data	HousingNeighborhood	HN02135	北京	昌平区	园中园	HN02793	HN02471	HN03439	HN02793	HN02471	HN03439	67	18	476	北京园中园	北京昌平区园中园	北京昌平园中园	北京市园中园	北京市昌平区园中园	北京市昌平园中园	园中园	昌平区园中园	昌平园中园
data	HousingNeighborhood	HN00126	上海	宝山区	天平	HN00294	HN00331	HN00326	HN00294	HN00331	HN00326	232	5	148	上海天平	上海宝山天平	上海宝山区天平	上海市天平	上海市宝山天平	上海市宝山区天平	天平	宝山天平	宝山区天平
data	HousingNeighborhood	HN00626	上海	浦东新区	滨江茗园	HN00877	HN00818	HN00724	HN00877	HN00724	HN00818	94	0	6	上海滨江茗园	上海浦东新区滨江茗园	上海浦东滨江茗园	上海市滨江茗园	上海市浦东新区滨江茗园	上海市浦东滨江茗园	滨江茗园	浦东新区滨江茗园	浦东滨江茗园
data	HousingNeighborhood	HN00441	上海	杨浦区	四平路	HN00909	HN00930	HN00449	HN00909	HN00930	HN00449	1154	303	1335	上海四平路	上海杨浦四平路	上海杨浦区四平路	上海市四平路	上海市杨浦四平路	上海市杨浦区四平路	四平路	杨浦四平路	杨浦区四平路
data	HousingNeighborhood	HN04423	天津	河西区	中裕园	HN04529	HN04510	HN04521	HN04504	HN04529	HN04521	27	0	185	天津中裕园	天津河西中裕园	天津河西区中裕园	天津市中裕园	天津市河西中裕园	天津市河西区中裕园	中裕园	河西中裕园	河西区中裕园
data	HousingNeighborhood	HN06738	烟台	芝罘区	青年南路							74	14	82	烟台青年南路	烟台芝罘青年南路	烟台芝罘区青年南路	烟台市青年南路	烟台市芝罘青年南路	烟台市芝罘区青年南路	青年南路	芝罘青年南路	芝罘区青年南路
data	HousingNeighborhood	HN04088	哈尔滨		辽河路	HN04085			HN04085			60	28	31	哈尔滨辽河路	哈尔滨市辽河路	辽河路
data	HousingNeighborhood	HN01145	上海	闵行区	平吉路	HN01156	HN01176	HN01191	HN01191	HN01156	HN01199	206	37	93	上海平吉路	上海闵行平吉路	上海闵行区平吉路	上海市平吉路	上海市闵行平吉路	上海市闵行区平吉路	平吉路	闵行平吉路	闵行区平吉路
data	HousingNeighborhood	HN04985	广州	花都区	北京路	HN04904	HN04683	HN04808	HN04904	HN04683	HN04808	2450	150	3622	广州北京路	广州花都区北京路	广州花都北京路	广州市北京路	广州市花都区北京路	广州市花都北京路	北京路	花都区北京路	花都北京路
data	HousingNeighborhood	HN07109	苏州		干将东路	HN07091	HN07143	HN07054	HN07091	HN07143	HN07054	600	73	670	苏州干将东路	苏州市干将东路	干将东路
data	HousingNeighborhood	HN03791	南京	下关区	大桥南路	HN03942	HN03918	HN03908	HN03942	HN03792	HN03918	1442	82	425	南京大桥南路	南京下关大桥南路	南京下关区大桥南路	南京市大桥南路	南京市下关大桥南路	南京市下关区大桥南路	大桥南路	下关大桥南路	下关区大桥南路
data	HousingNeighborhood	HN04576	天津	红桥区	大胡同	HN04273	HN04307	HN04415	HN04273	HN04177	HN04415	723	36	216	天津大胡同	天津红桥大胡同	天津红桥区大胡同	天津市大胡同	天津市红桥大胡同	天津市红桥区大胡同	大胡同	红桥大胡同	红桥区大胡同
data	HousingNeighborhood	HN00392	上海	普陀区	富平路	HN00131	HN00136	HN00137	HN00131	HN00136	HN00137	179	55	751	上海富平路	上海普陀富平路	上海普陀区富平路	上海市富平路	上海市普陀富平路	上海市普陀区富平路	富平路	普陀富平路	普陀区富平路
data	HousingNeighborhood	HN04042	合肥		宁国路	HN04055	HN04041	HN04044	HN04041	HN04044	HN04055	417	63	4245	合肥宁国路	合肥市宁国路	宁国路
data	HousingNeighborhood	HN02354	北京	朝阳区	北京青年城	HN02899	HN02793	HN02471	HN02899	HN02793	HN02471	88	2	668	北京北京青年城	北京朝阳北京青年城	北京朝阳区北京青年城	北京市北京青年城	北京市朝阳北京青年城	北京市朝阳区北京青年城	北京青年城	朝阳北京青年城	朝阳区北京青年城
data	HousingNeighborhood	HN07175	西安	碑林区	太乙路	HN07182	HN07161	HN07214	HN07214	HN07161	HN07182	543	19	242	西安太乙路	西安碑林太乙路	西安碑林区太乙路	西安市太乙路	西安市碑林太乙路	西安市碑林区太乙路	太乙路	碑林太乙路	碑林区太乙路
data	HousingNeighborhood	HN01904	北京	大兴区	定福庄	HN02842	HN02840	HN02838	HN02842	HN02840	HN02838	5131	1518	17713	北京定福庄	北京大兴定福庄	北京大兴区定福庄	北京市定福庄	北京市大兴定福庄	北京市大兴区定福庄	定福庄	大兴定福庄	大兴区定福庄
data	HousingNeighborhood	HN04230	天津	南开区	东马路	HN04273	HN04177	HN04311	HN04273	HN04177	HN04559	748	8	415	天津东马路	天津南开东马路	天津南开区东马路	天津市东马路	天津市南开东马路	天津市南开区东马路	东马路	南开东马路	南开区东马路
data	HousingNeighborhood	HN05884	深圳	南山区	天悦园	HN06181	HN06050	HN06009	HN06050	HN06181	HN06009	117	0	68	深圳天悦园	深圳南山区天悦园	深圳南山天悦园	深圳市天悦园	深圳市南山区天悦园	深圳市南山天悦园	天悦园	南山区天悦园	南山天悦园
data	HousingNeighborhood	HN02621	北京	朝阳区	炫彩嘉轩	HN02899	HN02953	HN02943	HN02899	HN02953	HN02943	376	3	1007	北京炫彩嘉轩	北京朝阳炫彩嘉轩	北京朝阳区炫彩嘉轩	北京市炫彩嘉轩	北京市朝阳炫彩嘉轩	北京市朝阳区炫彩嘉轩	炫彩嘉轩	朝阳炫彩嘉轩	朝阳区炫彩嘉轩
data	HousingNeighborhood	HN02797	北京	朝阳区	使馆区	HN02842	HN02840	HN01583	HN02842	HN02902	HN02840	687	24	1319	北京使馆区	北京朝阳使馆区	北京朝阳区使馆区	北京市使馆区	北京市朝阳使馆区	北京市朝阳区使馆区	使馆区	朝阳使馆区	朝阳区使馆区
